,ticker,date,time,title,score
510,JNJ,2024-09-27,04:30PM,Legend Biotech's J&J-Partnered Drug Cut The Risk Of Death By 45% In Multiple Myeloma,-0.7964
511,JNJ,2024-09-27,04:30PM,CARVYKTI is the first and only cell therapy to significantly extend overall survival versus standard therapies for patients with multiple myeloma as early as second line,0.1779
512,JNJ,2024-09-27,01:05PM,DARZALEX (daratumumab)-based maintenance regimens show clinically meaningful deep and durable responses in transplant-eligible patients with newly diagnosed multiple myeloma,0.3182
513,JNJ,2024-09-27,01:00PM,DARZALEX FASPRO-based quadruplet regimen significantly improves minimal residual disease negativity for newly diagnosed multiple myeloma patients for whom transplant is not planned,-0.128
514,JNJ,2024-09-27,12:14PM,Johnson & Johnson Reports Updated Data From Two Early-Stage Multiple Myeloma Studies Of Talvey Combo Treatment,0.0
515,XOM,2024-10-17,10:00AM,Want Decades of Passive Income? 2 Stocks to Buy Right Now,0.2732
516,XOM,2024-10-17,07:12AM,Guyana finalises production sharing agreements for five offshore blocks,0.4588
517,XOM,2024-10-16,09:00AM,Exxon Mobil Corporation (XOM) is Attracting Investor Attention: Here is What You Should Know,0.4767
518,XOM,2024-10-16,05:45AM,3 Incredible Dividend Stocks That Just Hit All-Time Highs but Could Have More Room to Run,0.0
519,XOM,2024-10-16,05:32AM,"ExxonMobil looking to divest Bakken shale assets in North Dakota, US",0.1779
521,XOM,2024-10-15,03:15PM,Exxon seeks buyers for portion of assets in North Dakota's Bakken shale,0.1779
522,XOM,2024-10-15,11:05AM,"Why ExxonMobil, Shell, and ConocoPhillips Stocks Dropped Tuesday",0.0
523,XOM,2024-10-15,06:38AM,"If You Like ExxonMobil's Dividend, You Should Check Out This Rival Oil Stock",0.3612
524,XOM,2024-10-14,05:45PM,Exxon Mobil (XOM) Advances But Underperforms Market: Key Facts,0.0
525,XOM,2024-10-14,08:27AM,Exxon Mobil (XOM) Invests in Low-Carbon Tech Amid Oil Sector Dominance,0.2023
526,XOM,2024-10-13,09:30AM,Did Exxon lie about recycling? California widens climate fight with 'kind of new' legal strategy.,-0.2732
527,XOM,2024-10-13,05:02AM,Could Occidental Petroleum Become the Next ExxonMobil?,0.0
528,XOM,2024-10-12,12:03PM,Exxon Mobil Corp (XOM)s 42-Year Dividend Streak Continues,0.0
529,XOM,2024-10-12,03:00AM,3 Dividend-Paying ETFs to Buy Now Amid Surging Oil Prices,0.0
530,XOM,2024-10-11,02:56PM,"Oil Eases as Traders Await Israeli Strike, Chinese Stimulus",0.296
532,XOM,2024-10-11,10:28AM,Exxon Mobil and Chevron Earnings Face This Risk After BP Flags Problem,-0.5859
533,XOM,2024-10-11,09:48AM,ExxonMobil Extends Exploration Offshore Greece by over Three Years,0.34
534,XOM,2024-10-11,08:30AM,Sustainability Of Energy Stocks Is Clouded By 2024 Election Uncertainty,-0.128
535,XOM,2024-10-11,08:13AM,"Exxon, Chevron Earnings Face This Risk After BP Profit Warning",-0.1531
536,XOM,2024-10-11,07:30AM,Exxon Mobil upgraded to Outperform from Sector Perform at Scotiabank,0.0
537,XOM,2024-10-11,05:42AM,Exxon Mobil secures record offshore CO2 storage lease in the US,0.3182
538,XOM,2024-10-11,03:14AM,"After Hitting an All-Time High, Is ExxonMobil the Best Energy Dividend Stock to Buy Amid Rising Oil Prices?",0.743
539,XOM,2024-10-10,07:39PM,Is Exxon Mobil Corporation (NYSE:XOM) The Most Popular Stock Among Mutual Funds According To Goldman Sachs?,0.4754
540,XOM,2024-10-10,04:43PM,Is It Time To Buy Or Sell ExxonMobil Stock As It Breaches A Resistance Level?,0.0
541,XOM,2024-10-10,12:47PM,ExxonMobil-led group increases natural gas exploration near Crete,0.5267
542,XOM,2024-10-10,08:30AM,ExxonMobil Secures Largest CO2 Offshore Storage Site in the U.S.,0.3182
543,XOM,2024-10-10,08:30AM,Exxon Granted Largest US Offshore Carbon Storage Site in Texas,0.25
544,XOM,2024-10-10,04:18AM,"ExxonMobil-led consortium to continue seismic research for gas off Crete, says Greece",0.0
545,XOM,2024-10-09,06:09AM,Is ExxonMobil (XOM) the Energy Powerhouse You Should Invest In Now?,0.2732
546,XOM,2024-10-08,04:23PM,Why investors should hold energy plays amid Mideast tensions,0.1027
548,XOM,2024-10-07,05:45PM,Exxon Mobil (XOM) Increases Despite Market Slip: Here's What You Need to Know,0.0
549,XOM,2024-10-07,05:30PM,Federal Trade Commission targets another O and G CEO,0.0
550,XOM,2024-10-07,04:24PM,Oil Prices Top Key Hurdle As Israel Prepares Response To Iran: These Stocks Are Actionable,0.2023
551,XOM,2024-10-07,07:44AM,5 Things to Know Before the Stock Market Opens,0.0
552,XOM,2024-10-07,07:34AM,Will Netflix and Exxon stock keep ripping to record highs?,0.0
553,XOM,2024-10-07,05:22AM,ExxonMobil's Profits Are About to Fall. Is the Oil Stock Still a Buy?,0.4404
554,XOM,2024-10-06,10:31PM,Watch These ExxonMobil Price Levels as Stock Trades at Record High,0.0
555,XOM,2024-10-06,02:36PM,Is Exxon Mobil Corp. (XOM) the Most Undervalued Large Cap Stock to Invest In Now?,0.0
556,XOM,2024-10-06,02:22PM,Big Oil Urges Trump Not to Gut Bidens Climate Law,0.0
557,XOM,2024-10-06,11:05AM,Oil stocks have more room to run as tension in the Middle East escalates,-0.3182
558,XOM,2024-10-04,06:34PM,How options can help traders manage risk,0.1531
559,XOM,2024-10-04,05:29PM,Exxon Mobils Q3 Financial Performance Projections,0.0
560,XOM,2024-10-04,04:03PM,If Oil Prices Jump Past This Level On Middle East Tensions These Stocks Could Kick Into Overdrive,-0.4019
561,XOM,2024-10-04,01:53PM,"Stocks on the Move: Vistra, GE Vernova, Exxon and Apollo",0.0
562,XOM,2024-10-04,01:52PM,ExxonMobil Warns Lower Oil Prices and Refining Margins Will Hurt Q3 Profit,-0.4767
563,XOM,2024-10-04,09:00AM,Exxon Mobil Corporation (XOM) Is a Trending Stock: Facts to Know Before Betting on It,0.0
564,XOM,2024-10-04,08:48AM,Exxon Mobil Braces For Q3 Earnings Hit As Oil Price Swings Bite Into Profits,0.4404
565,XOM,2024-10-04,05:49AM,Want a Little More Income Out of ExxonMobil Stock? Don't Outsmart Yourself.,0.0772
566,XOM,2024-10-03,05:18PM,"Exxon Sees $1.6 Billion Earnings Hit From Oil, Refining Margins",0.0
567,XOM,2024-10-03,05:06PM,Exxon Mobil expects 3rd-quarter earnings were hit by lower oil prices,-0.296
568,XOM,2024-10-03,05:00PM,Should Investors Chase the Surge in Exxon Mobil (XOM) Stock?,0.0
569,XOM,2024-10-03,01:29PM,Biden Refrains From Ruling Out Israel Strike On Iran's Oil Infrastructure; Oil Prices Jump,-0.128
570,XOM,2024-10-03,08:13AM,Exxon's deal with unions at Port Jerome refinery to allow job-cutting plan to move ahead,0.2263
571,XOM,2024-10-02,01:01PM,Energy Boost: Oil Stocks Run Isnt Over as Iran-Israel Tension Escalates,0.3612
572,XOM,2024-10-02,08:42AM,Energy Stocks Rise as Oil Jumps on Middle East Tensions,-0.1531
573,XOM,2024-10-02,07:43AM,"Higher Oil Prices Are Good News for Exxon, Chevon, Occidental",0.4404
574,XOM,2024-10-02,06:00AM,3 Stocks to Buy Now That Are on Their Way to Being Crowned Dividend Kings by 2045 (or Sooner),0.0
575,XOM,2024-10-01,07:26PM,Analyst Report: Exxon Mobil Corporation,0.0
576,XOM,2024-10-01,05:04PM,Oil Producers Bet Big on Suriname. Could It Be the Next Guyana?,0.0
577,XOM,2024-10-01,03:37PM,Oil Soars After Iran Launches Rockets at Israel in Direct Attack,-0.4767
578,XOM,2024-10-01,02:00PM,"Why ExxonMobil, Conoco Phillips, and Lockheed Martin Rallied on a Down Day for the Markets",0.0
579,XOM,2024-10-01,01:37PM,The FTC Is Delaying Big-Oil Mergers. Its Not Stopping Deals From Closing.,0.1139
580,XOM,2024-10-01,01:37PM,"Final Trades: Exxon, Chemed, Las Vegas Sands and the IEO",0.0
581,XOM,2024-10-01,10:18AM,Big oil's big payouts under strain as energy prices fall,0.2263
582,XOM,2024-10-01,08:35AM,Nigerian President says reforms drew $30b in FDI last year,0.0
583,XOM,2024-10-01,07:35AM,Exxon Mobil price target lowered to $117 from $121 at Truist,-0.128
584,XOM,2024-10-01,05:25AM,Why Top Oil Stocks Like ExxonMobil and Chevron Continue to Fall Despite China's Stimulus and Interest Rate Cuts,0.6249
585,XOM,2024-09-30,05:45PM,Exxon Mobil (XOM) Exceeds Market Returns: Some Facts to Consider,0.0
586,XOM,2024-09-30,05:42PM,"FTC Clears Chevron-Hess Merger, But Bans Hess CEO From Joining Board",0.0387
587,XOM,2024-09-30,12:25PM,"Hess CEOs OPEC Communication Disqualifies Him From Chevron Board, FTC Says",0.0
588,XOM,2024-09-30,12:22PM,92 Hedge Funds Hold Positions in Exxon Mobil Corp. (XOM) as of Q2 2024,0.0
589,XOM,2024-09-30,10:44AM,"US FTC allows Chevron-Hess deal, bars John Hess from board",0.0
590,XOM,2024-09-30,09:14AM,Jim Cramer on Exxon Mobil (XOM): This is Not the Moment to Own Oil,0.0
591,XOM,2024-09-30,07:04AM,Big US oil companies reveal massive payments to foreign governments,0.0
592,XOM,2024-09-29,07:29PM,20 States with the Highest Gas Taxes in the US,0.0
593,XOM,2024-09-29,02:15PM,Is ExxonMobil Stock a Buy?,0.0
594,XOM,2024-09-28,02:34PM,Exxon director joins Elliott group seeking to acquire Citgo Petroleum,0.0
595,XOM,2024-09-27,05:10PM,20 Geopolitical Events with Highest Impact on S&P 500,0.0
596,XOM,2024-09-27,10:17AM,Guangdong Energy Group set to commence operations at new $1bn LNG terminal,0.2732
597,XOM,2024-09-27,06:23AM,Exxon Mobil Corporation (XOM): An Undervalued Wide Moat Stock to Buy According to Analysts,0.0
598,XOM,2024-09-27,06:16AM,ExxonMobil plans $10bn investment in Nigerias offshore oil operations,0.0
599,XOM,2024-09-26,01:29PM,Nigeria Says Exxon Weighs $10 Billion Offshore-Oil Investment,0.0
600,XOM,2024-09-26,11:23AM,"Why ExxonMobil, ConocoPhillips, and Shell Stocks Dropped Today",0.0
601,XOM,2024-09-26,10:20AM,Petrobras in Talks with Exxon and Others Over Africa Exploration,0.2263
602,XOM,2024-09-26,06:56AM,Technip Energies and JGC secure FEED contract for Rovuma LNG project,0.5106
603,XOM,2024-09-26,03:59AM,Exxon Mobil Corporation (XOM): A Good Undervalued Blue Chip Stock to Buy According to Analysts,0.4404
604,XOM,2024-09-25,12:00PM,Low U.S. Natural Gas Prices Weigh on Oil Producers Cash Flows,0.1027
605,XOM,2024-09-25,10:20AM,Explainer-California says Exxon's recycling claims created a 'public nuisance.' What does that mean?,0.25
606,XOM,2024-09-25,05:00AM,California sues Exxon for decades-long campaign of deception on plastics,-0.4404
607,XOM,2024-09-25,04:16AM,US FTC close to approving Chevrons $53bn acquisition of Hess,0.0
608,XOM,2024-09-25,12:11AM,Exxon Mobil Corporation (XOM): A Hidden Gem Among Blue Chips,0.0
609,XOM,2024-09-24,01:29PM,"Trade Tracker: Bill Baruch trims Tesla, sells SLB and buys more Exxon Mobil and Kinder Morgan",0.4939
610,XOM,2024-09-24,09:03AM,California AG Rob Bonta on Exxon Mobil lawsuit: They lied to the world,-0.7964
611,XOM,2024-09-24,07:03AM,Chinas Stimulus Is a Big Deal. What It Means for Markets and Stocks.,0.0
612,XOM,2024-09-24,06:37AM,California sues ExxonMobil over misleading plastic recycling claims,-0.4019
613,XOM,2024-09-24,04:16AM,California sues ExxonMobil for misleading public on plastic recycling,-0.4019
614,XOM,2024-09-23,06:31PM,"Exxon Lied About Plastics Recycling, California Suit Alleges",-0.3818
615,XOM,2024-09-23,05:45PM,Exxon Mobil (XOM) Exceeds Market Returns: Some Facts to Consider,0.0
616,XOM,2024-09-23,04:16PM,California accuses Exxon of misleading public on plastic recycling,-0.6249
617,XOM,2024-09-23,03:56PM,"California Sues Exxon, Alleges Plastics Deception",-0.4404
618,F,2024-10-17,08:00AM,New Ford Pro Tool Runs the Numbers to Show Where Electric Makes Cents,0.0
619,F,2024-10-17,04:05AM,"Got $5,000? These 3 High-Yielding Dividend Stocks Pay More Than 5%.",-0.1027
620,F,2024-10-16,09:00AM,Investors Heavily Search Ford Motor Company (F): Here is What You Need to Know,0.0
621,F,2024-10-16,05:45AM,LGES signs Ford E-Transit battery deal,0.0
622,F,2024-10-15,06:48PM,"Kinetic Automation is using AI, robotics to make EV repairs easier",0.4215
624,F,2024-10-15,11:07AM,Ford Motor Company Announces Details for Q3 2024 Earnings Conference Call,0.0
625,F,2024-10-15,08:10AM,Is Ford Stock a Buy?,0.0
626,F,2024-10-15,04:41AM,"2 Ultra-High-Yield Dividend Stocks With Total Return Potential of Up to 92% in 12 Months, According to Select Wall Street Analysts",0.0
627,F,2024-10-15,03:53AM,Q2 Earnings Review: Automobile Manufacturers Stocks Led by General Motors (NYSE:GM),0.0
628,F,2024-10-15,02:47AM,"F, GM, or STLA: Which Traditional Automaker Is the Best Investment Choice?",0.6369
629,F,2024-10-15,02:38AM,LG Energy Solution signs two battery supply deals with Ford,0.5267
630,F,2024-10-15,01:00AM,Main Street Comes Around to EVsJust as Wall Street Sours on Them,0.0
631,F,2024-10-14,05:45PM,Why Ford Motor Company (F) Outpaced the Stock Market Today,0.0
632,F,2024-10-14,02:42PM,EV sales are rising in the US and nearing an important turning point,0.2023
633,F,2024-10-14,08:37AM,Ford Motor Company (F) Gains Hedge Fund Support as EV Sales Surge and New Models Hit the Market,0.6249
635,F,2024-10-14,06:45AM,Is Ford About to Turn the Corner?,0.0
636,F,2024-10-13,05:00PM,The Remarkable Evolution of the Electric Vehicle,0.5574
637,F,2024-10-13,11:56AM,"Tesla stock sell-off after robotaxi event could be just the beginning, pros warn",-0.1027
638,F,2024-10-12,11:22AM,Ford Motor Company (F): Driving Growth with Ford Pro Solutions,0.5106
639,F,2024-10-10,10:00AM,"Mel Goodes, Who Was Determined to Help Defeat Alzheimers, Dies at 89",0.2732
640,F,2024-10-08,11:46AM,Even The Mighty Toyota Bites The EV Slowdown Dust,0.0
641,F,2024-10-08,03:36AM,GM Meets With Investors Today. 4 Things To Watch.,0.0
642,F,2024-10-07,07:00PM,The EV Evolution Goes On With New Developments,0.0
643,F,2024-10-07,05:45PM,Ford Motor Company (F) Stock Moves -0.76%: What You Should Know,0.0
644,F,2024-10-07,08:30AM,ChargeScape Welcomes Nissan to its Alliance of Automakers Helping Drivers Save Money on EV Charging,0.7964
645,F,2024-10-07,04:19AM,Automobile Manufacturers Stocks Q2 In Review: Tesla (NASDAQ:TSLA) Vs Peers,0.0
646,F,2024-10-07,03:00AM,Ford Motor Company Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - F,-0.296
647,F,2024-10-05,11:14AM,Ford's Small EV Move Could Pay Off Big,-0.1027
648,F,2024-10-05,09:00AM,"Tesla's Cybertruck win, Hertz's EV headache, Trump and Musk tout Starlink: Tech news roundup",0.5106
649,F,2024-10-05,07:30AM,1 Wall Street Analyst Thinks Ford Stock Is Going to $13. Is It a Buy?,0.0
651,F,2024-10-05,03:00AM,Stellantis Just Served a Major Warning to Ford and GM Investors,-0.34
652,F,2024-10-04,02:00PM,Is Ford Motor Co. (F) The Most Active US Stock To Buy Now?,0.4576
653,F,2024-10-04,09:00AM,Ford Motor Company (F) is Attracting Investor Attention: Here is What You Should Know,0.4767
654,F,2024-10-04,07:33AM,ANALYSIS  Lincoln future models,0.0
655,F,2024-10-03,10:20AM,"Ford, GM And Hyundai Are Adapting Differently To The Evolving EV Dynamics",0.2732
656,F,2024-10-03,09:45AM,"Ford Stock: Buy, Sell, or Hold?",0.0
657,F,2024-10-02,02:53PM,"GM's EV Sales Growth Soars, While Ford's Show Only Modest Gains",0.6124
658,F,2024-10-02,02:01PM,Analyst Report: Ford Motor Company,0.0
659,F,2024-10-02,11:36AM,Ford's US Sales Edge Up In Q3; EV Sales Continue To Climb,0.0
660,F,2024-10-02,10:06AM,Ford Ekes Out Sales Gain on Hybrid Strength; Stellantis Slump Continues,0.765
661,F,2024-10-02,09:18AM,Ford reports weak US sales for third quarter,-0.4404
662,F,2024-10-02,08:15AM,Ford Motor Company Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - F,-0.296
663,F,2024-10-02,06:30AM,The Best Part of Ford Nobody Is Talking About,0.6369
664,F,2024-10-02,05:06AM,3 Sensational Ultrahigh-Yield Dividend Stocks That Make for No-Brainer Buys in the 4th Quarter (and Beyond),0.0
665,F,2024-10-01,05:45PM,Ford Motor Company (F) Ascends While Market Falls: Some Facts to Note,0.0
666,F,2024-10-01,10:50AM,Is Ford Motor Company (F) the Best Stock Under $15 To Buy Now?,0.6369
667,F,2024-10-01,09:37AM,Ford slashes annual and monthly prices for its BlueCruise hands-free driving feature,-0.2023
668,F,2024-10-01,09:35AM,Why Car Sales Are Stuck in the Slow Lane,-0.25
669,F,2024-10-01,07:28AM,Ford Stock Is Rising. Goldman Says Shares Are Still A Buy.,0.296
670,F,2024-10-01,06:36AM,"Goldman upgrades Ford to Buy, trims price targets for auto-exposed stocks",0.0
671,F,2024-09-30,05:52PM,Why the auto industry is under pressure,-0.296
672,F,2024-09-30,05:35PM,These companies have the most exposure to China: Strategy Risks,-0.2732
673,F,2024-09-30,05:05PM,Stellantis Stock Has Worst Day Since 2020 After Automaker Cuts Guidance,-0.743
674,F,2024-09-30,04:40PM,Automakers Are Doing Their Best To Combat The EV Slowdown,0.4215
675,F,2024-09-30,04:20PM,"Stellantis Guidance Was So Bad, Ford and GM Stocks Are Getting Hit",-0.5849
676,F,2024-09-30,04:18PM,Why Ford is 'a benefit' for investors: Analyst,0.4588
677,F,2024-09-30,03:38PM,Ford is trying to sweeten the deal to sell EVs,0.0
678,F,2024-09-30,01:54PM,"Shareholders of Ford Motor Company Should Contact Levi & Korsinsky Before October 7, 2024 to Discuss Your Rights   F",0.0
679,F,2024-09-30,12:51PM,"Dodge-parent Stellantis tumbles on warning, dragging auto stocks lower",-0.5574
680,F,2024-09-30,12:49PM,"Ford, GM Stocks Slide After Jeep Maker Stellantis Cuts Guidance",-0.296
681,F,2024-09-30,09:48AM,Stellantis Stock Plunges as Jeep Maker Cuts Outlook,-0.296
682,F,2024-09-30,08:05AM,Ford to offer free chargers to EV buyers through year-end,0.5106
683,F,2024-09-30,07:53AM,5 Things to Know Before the Stock Market Opens,0.0
684,F,2024-09-30,06:58AM,"Ford, GM Stocks fall 3% After Jeep Maker Stellantis Warns About China Competition",-0.1027
685,F,2024-09-30,04:22AM,3 High-Yield Dividend Stocks to Buy and Hold Forever,0.0
686,F,2024-09-29,12:09PM,Ford Makes Another Smart Move With EVs,0.4019
687,F,2024-09-29,08:45AM,2 High-Yield Dividend Stocks With Massive Upside to Buy Now,0.0
688,F,2024-09-29,07:00AM,How the founder of General Motors went from riches to rags,0.5267
689,F,2024-09-29,03:00AM,Is This Analyst Right About These 3 Auto Stocks?,0.0
690,F,2024-09-28,06:05AM,Ford's Newest Problem Is Frightening,-0.7096
691,F,2024-09-28,03:06AM,Some Investors Keep Making This Ford Mistake,-0.34
692,F,2024-09-27,12:21PM,Ford (F) Stock and GM Stock Downgrades Dont Negate Good Value Characteristics,-0.5334
693,F,2024-09-27,11:25AM,"GM, Ford Shares Great Revival Stalls as China Threat Brews",0.4404
694,F,2024-09-27,08:30AM,Ford Motor Company Sued for Securities Law Violations - Contact the DJS Law Group to Discuss Your Rights - F,-0.296
695,F,2024-09-27,05:30AM,Are Street Analysts Bullish On Ford Motor Co. (F) Right Now?,0.0
696,F,2024-09-27,04:59AM,Unpacking Q2 Earnings: Winnebago (NYSE:WGO) In The Context Of Other Automobile Manufacturers Stocks,0.0
697,F,2024-09-27,02:35AM,The Good Times May Be Over for GM Stock,0.4404
698,F,2024-09-26,02:50PM,UAW Reaches Tentative Agreement at Fords River Rouge Complex,0.5267
699,F,2024-09-26,12:31PM,"Analyst revises Ford, GM, Rivian stock price targets on China 'butterfly effect'",0.0
700,F,2024-09-26,11:54AM,European Automakers Don't Have A Response To China's EV Offensive,-0.4588
701,F,2024-09-26,10:15AM,Why Ford Is a Great Dividend Stock,0.6249
702,F,2024-09-25,05:07PM,S&P 500 Gains and Losses Today: Carmakers Lose Ground as Analyst Cites Challenges,-0.4019
703,F,2024-09-25,05:00PM,"Chapman Automotive Group Launches Ford Pro Elite Commercial Service Center, Supporting Phoenix Businesses with Top-Notch Vehicle Maintenance and Sales",0.4404
704,F,2024-09-25,04:48PM,"Ford, GM, and Rivian Catch Stock Downgrades. These Hurt.",-0.5267
705,F,2024-09-25,01:45PM,"GM, Ford Stocks Sink on Morgan Stanley Downgrades Amid China Challenge",0.0772
706,F,2024-09-25,01:18PM,"Top Stock Movers Now: Hewlett Packard Enterprise, Salesforce, Visa, and More",0.2023
707,F,2024-09-25,01:01PM,Why Ford (F) Shares Are Plunging Today,0.296
708,F,2024-09-25,12:59PM,"Ford, GM shares fall after Morgan Stanley analyst downgrade",0.296
709,F,2024-09-25,10:03AM,Ford and GM tumble on reported China import crackdown,0.0
710,F,2024-09-25,09:40AM,"GM, Ford and Rivian downgraded: Wall Street's top analyst calls",0.2023
711,F,2024-09-25,06:44AM,Is Ford Motor Company (F) Among the Best EV Stocks to Buy for the Long Term?,0.6369
712,F,2024-09-24,12:01PM,Ford Patent Could Protect You from Accidentally Smuggling Drugs,-0.4404
713,F,2024-09-24,10:49AM,Ford wants to protect drivers from becoming drug traffickers by accident,-0.128
714,F,2024-09-24,05:45AM,"Ford Motor Company Sued for Securities Law Violations - Contact Levi & Korsinsky Before October 7, 2024 to Discuss Your Rights - F",-0.296
715,F,2024-09-24,04:53AM,Winners And Losers Of Q2: Ford (NYSE:F) Vs The Rest Of The Automobile Manufacturers Stocks,-0.0772
716,F,2024-09-23,05:45PM,Ford Motor Company (F) Stock Moves 0.28%: What You Should Know,0.0
717,F,2024-09-23,03:05PM,GM stock drops on Bernstein downgrade. The problem: 'Earnings headwinds' and cost concerns.,-0.4019
718,F,2024-09-23,11:23AM,"New US rule would require GM, Ford to halt imports of cars they build in China, official says",0.0
719,F,2024-09-23,09:00AM,Ford Motor Company (F) Is a Trending Stock: Facts to Know Before Betting on It,0.0
720,F,2024-09-22,02:24PM,How Much Will Ford Motor Company Pay Out in Dividends This Year?,-0.1027
721,DIS,2024-10-17,02:21PM,"Final Trades: Disney, Ashtead Group, Trade Desk and the IYH",0.0
722,DIS,2024-10-17,01:44PM,"US proposes to fine ESPN $147,000 over improper emergency tones in NBA promotions",-0.2023
723,DIS,2024-10-17,12:43PM,Minnie Mouse to Make Her Macys Thanksgiving Day Parade Debut With Disney Tie-up,0.0
724,DIS,2024-10-17,12:01PM,Universal will open fourth Orlando theme park next May,0.0
725,DIS,2024-10-17,11:55AM,Regional sports may be coming to Peacock: WSJ,0.0
727,DIS,2024-10-17,10:47AM,"Macy's-Disney partnership includes in-store shops, parade balloon",0.0
728,DIS,2024-10-17,10:41AM,Disney's new line-skipping pass could cost you $450,0.0
729,DIS,2024-10-17,09:56AM,"Disney joins Peacock, Max, and others in raising prices. Here's what it means for your subscription costs.",0.0
730,DIS,2024-10-16,10:18PM,Up in Space; Out to Sea,0.0
731,DIS,2024-10-16,03:43PM,"Want To Skip the Line at Disney's Parks? There's Now a Faster, More Expensive Way",0.0772
732,DIS,2024-10-16,02:17PM,"Calls of the Day: Netflix, Cisco, Autodesk, Disney",0.0
733,DIS,2024-10-16,01:16PM,Disneyland to roll out exclusive line-skipping pass. Here's what it costs,0.128
734,DIS,2024-10-16,12:01PM,"Disney to debut new Lightning Lane Premier Pass this month, but some guests may have sticker shock",-0.5267
735,DIS,2024-10-16,09:35AM,Is The Walt Disney Company (DIS) the Best Internet Content Stock to Buy?,0.6369
736,DIS,2024-10-16,09:00AM,The Walt Disney Company (DIS) is Attracting Investor Attention: Here is What You Should Know,0.4767
738,DIS,2024-10-16,08:00AM,Disney Shareholders Will Love This New Theme Park Ticket,0.6369
739,DIS,2024-10-16,06:00AM,Piper Sandler starts Walt Disney at Neutral amid Experiences segment slowdown,0.0
740,DIS,2024-10-15,09:35AM,Universal Plans Early Summer Launch of New Park With Marquee Harry Potter Ride,0.0
741,DIS,2024-10-15,05:35AM,Disney fans blast 'obscene' prices at new cake shop: 'Shockingly offensive',-0.5719
742,DIS,2024-10-14,05:45PM,Walt Disney (DIS) Outpaces Stock Market Gains: What You Should Know,0.34
743,DIS,2024-10-14,12:10PM,Will Disney (DIS) Beat Estimates Again in Its Next Earnings Report?,0.0
744,DIS,2024-10-14,05:00AM,"Disney, Hershey execs share how holiday marketing campaigns are evolving",0.5994
745,DIS,2024-10-12,10:00AM,The Walt Disney Company (DIS): A Bull Case Theory,0.0
746,DIS,2024-10-10,03:39PM,Disney World and other Orlando parks to reopen Friday after Hurricane Milton shutdown,0.0
747,DIS,2024-10-10,02:32PM,Cramer Says Buy More Disney,0.0
748,DIS,2024-10-10,10:49AM,"Apple TV+ Joins Prime Video as Add-on, Expanding Streaming Reach",0.0258
749,DIS,2024-10-10,10:15AM,Did Disneyland Go Too Far This Time?,0.0
750,DIS,2024-10-09,02:40PM,Disney World to close Orlando theme park as Hurricane Milton looms,-0.1531
751,DIS,2024-10-09,01:54PM,Disney World and Universal closures halt Orlando tourism as Milton approaches,0.0
752,DIS,2024-10-09,01:30PM,A Disneyland Visit Just Got More Expensive,0.0
754,DIS,2024-10-09,01:04PM,Hurricane Milton could cost Disney $200M in Q4: Goldman Sachs,0.0
755,DIS,2024-10-09,10:36AM,Disneyland is raising ticket pricesagain,0.0
756,DIS,2024-10-09,10:15AM,Disneyland is raising prices  again,0.0
757,DIS,2024-10-09,10:00AM,AIs Thirst for Power Turns Utility Stocks Into Big Tech Proxies,0.0
758,DIS,2024-10-08,05:45PM,Walt Disney (DIS) Advances But Underperforms Market: Key Facts,0.0
759,DIS,2024-10-08,05:45PM,"Disney, Universal Shut Florida Theme Parks as Milton Nears",0.0
760,DIS,2024-10-08,03:18PM,"Hurricane Milton Could Ding Disneys Earnings, Goldman Sachs Says",0.0
761,DIS,2024-10-08,02:52PM,"Hurricane Milton Could Cause Tens of Billions in Losses, Analysts Say",-0.4019
762,DIS,2024-10-08,12:36PM,"Disney World, Universal Orlando and SeaWorld will all close ahead of Milton",0.0
763,DIS,2024-10-08,11:28AM,Kroger adds Disney streaming options to membership program,0.0
764,DIS,2024-10-08,05:35AM,Impossible Foods launches three new accessible products,0.0
765,DIS,2024-10-08,05:35AM,Impossible Foods launches 3 new family-friendly products,0.0
766,DIS,2024-10-07,04:00PM,"Hurricane Milton Is Florida's Second Storm In Two Weeks: How Disney, Theme Parks, Insurance Companies Could Be Impacted",0.0
767,DIS,2024-10-07,10:27AM,"Hurricane Milton Is Headed Toward Florida. Watch Disney, Delta, and These Other Stocks.",0.0
768,DIS,2024-10-06,08:00AM,Star TV Anchors Are On Notice: Youre Not Getting a Raise,0.0
769,DIS,2024-10-04,03:05PM,Disney faces class action lawsuit over employee data breach,-0.2263
770,DIS,2024-10-04,09:00AM,The Walt Disney Company (DIS) Is a Trending Stock: Facts to Know Before Betting on It,0.0
771,DIS,2024-10-04,03:01AM,"PLEASING UNVEILS NEW COLLECTION IN CELEBRATION OF TIMELESS MASTERPIECE, DISNEY FANTASIA",0.8176
772,DIS,2024-10-03,07:46PM,Why Magnite Stock Was Sinking at Double-Digit Rates This Week,0.0
773,DIS,2024-10-03,06:40PM,"Epic CEO Sweeney says Fortnite maker financially sound, GI.biz reports",0.0
774,DIS,2024-10-03,11:50AM,Indiana Jones and the Last Disney+ Crusade,0.0
775,DIS,2024-10-03,11:02AM,1 Wall Street Analyst Thinks Walt Disney Stock Is Going to $125. Is It a Buy Around $94?,0.0
